,period,홍대,연남,이태원,종로,을지로,성수,한남,청담,신사,삼청,서촌,장충,반포,혜화,신촌,강남
691,2017-11-22,455321.8418067085,204752.87458999525,413207.9105980754,254610.27656093735,79785.58367091761,100430.01967550656,80693.452369319,91526.01788340787,237259.67715893697,131779.23540377017,76413.89367272476,32724.033491874092,110478.58905912619,294155.12827619823,208463.57540153016,638804.3476383481
692,2017-11-23,482499.9285038019,212120.0862262444,321579.6637293651,274758.5883923972,82173.07553709562,106953.8211076986,77688.08874156402,92008.9943406848,270111.8953834806,135612.85562101906,74905.51029460179,34473.34385659826,116480.56697911689,305325.54644461646,356579.27897846315,681847.7395484973
693,2017-11-24,643373.2803539854,252250.03910819962,390148.860127515,301743.5736056933,82445.085366767,114076.09313268149,91272.24777708344,96325.71595971176,286869.6208239721,140764.21769927524,104891.87997894191,38152.91105538395,131349.82800409765,383939.0383403943,284101.69391280005,712865.4853977048
694,2017-11-25,698510.9371818571,302622.2130454281,450769.6717043732,336980.5977425131,70265.70138846348,138914.28337140242,97162.73446842688,97533.179341437,289702.70263674966,162927.0604188693,94303.11098760042,31547.774625083664,124020.76411400751,440421.8457286747,383006.02591195586,658311.7756904796
695,2017-11-26,563943.6548901416,267164.07308433583,422219.1356919563,323970.00421507197,63677.33063153015,132659.85488736263,95028.91165700163,83224.6848955139,250792.30165433252,170654.13509439758,110171.14696320702,29346.069977516738,116178.97788431907,361477.98471484927,315374.2508192492,579282.7075366605
696,2017-11-27,530752.858767369,192324.6032257747,306288.2546976951,255814.91065709712,73197.21291398427,115931.46267952648,70926.06123389082,84100.08250414496,228187.55658441517,125699.43272893304,77168.04794220359,33900.29235866451,111926.35242402875,263046.0005506464,236455.3438641002,563016.58678634
697,2017-11-28,465633.9157723218,205591.41900387724,301979.8167497378,249972.25352775035,83170.39755296307,102255.49774011012,78830.13017249295,94273.01041995252,246603.01125757978,147053.6926828712,75418.34567533052,34744.780426303914,108819.79684163316,366522.8033807587,233174.6691903235,580252.0828035952
698,2017-11-29,461454.89748907596,202057.6306447113,306226.853835731,255333.01157789025,95924.02845165014,103841.55260679944,78439.42151754764,94906.94203847802,257031.3404160768,127286.80737230566,71225.10723939743,35468.63376645183,111956.46957662453,315595.0528576953,358114.3789706004,574587.6201710358
699,2017-11-30,497832.5677097204,193402.73175790874,373067.31328928703,255935.44222782756,78093.14121019916,95671.9133434352,77357.51663061221,96235.11617672317,244282.19033183742,117103.81481414232,70923.43056377284,34805.10341194953,111142.15814222839,313403.0779073314,237569.03939682318,642711.8293844463
700,2017-12-01,620674.7487669492,246110.77346304312,365270.2686207237,306652.650670702,86948.13030884309,108330.40252671165,91212.14375691039,96748.29256166298,269388.61233136785,109975.77682808718,75056.34863241407,37429.05771523604,130384.66982619761,419942.74575324135,245545.23373824143,752637.5893276844
701,2017-12-02,714625.2790314,330024.41441534786,466486.562765428,384053.6858028326,76098.49717846425,143642.49822123235,110776.9129902124,107102.33108931617,309805.91174042405,149389.7527345812,115510.77173434665,38152.91105538395,128484.57501520333,418891.7255483744,305170.7791824874,731464.253770521
702,2017-12-03,541124.9962563566,267014.33301042835,342545.0312870383,299785.986398505,55577.88098012309,121138.52392518494,89799.6342352027,89805.3781167428,237681.5805257219,127885.78094549078,88661.80954083618,33839.969373018896,111745.33633182404,399493.53693862696,285395.82882798277,457816.27200253645
703,2017-12-04,458568.77942795475,201907.89057080378,290025.67428594554,271084.363517624,83472.63464367524,89537.16732435425,76365.7352501159,92763.68119279598,222551.41815669675,101380.15891329646,71677.62225283434,33749.49051645034,109332.51918123146,350097.41471709235,330483.71681315475,621144.7852963824
704,2017-12-05,504747.32603571215,198763.34901874623,299248.77559364605,323247.26919811906,80631.7693815811,100819.07508861765,83668.73146316703,102755.45401969213,222762.44032177425,116145.4570970461,70983.75093106469,38665.63956767208,121638.0641160107,306466.63171919994,202564.2542800382,534815.7047987818
705,2017-12-06,443266.1719837234,198493.81688571273,336082.3743651024,277137.8656943559,84802.38549159994,104559.76393254565,81174.28453070346,101578.19056562975,240183.25745533497,125879.12480088857,71496.58631179342,40626.063516456285,127911.51397820345,303703.9836024577,203707.98511980366,756605.5981036765
706,2017-12-07,512353.6917202667,212928.6052402938,292482.5735653808,285209.27766457014,88821.90081611053,109048.61385245787,87425.39534308523,103027.16441452636,268876.21048096253,121716.10067653187,82568.03050021775,40294.29271730526,126192.33086720385,327816.49123098043,215777.6277467846,646498.2570707558
707,2017-12-08,615924.688591768,255274.78860113118,345639.288809678,312796.57992594613,88791.67355506975,117517.5175462158,92294.04864384583,115826.28515622712,294404.53584727785,126478.16149036173,85403.76131542283,44004.02703081364,135783.41736048766,358805.5321969102,253130.0589272879,676728.5858581621
708,2017-12-09,760743.762115783,357067.3169929407,433293.77566817886,365923.1701629975,84137.49230778974,137148.64653927827,109815.21614362305,120293.91745943685,336569.9220092574,166221.54130396358,107999.08986654298,43280.173690665724,132918.16437159336,508405.4404034207,302431.7639663973,769509.5460501234
709,2017-12-10,546055.4662116003,256203.17705935772,307592.37441377685,283251.69045738183,61712.91386083603,120629.78604711499,91332.35179725649,97352.0242525256,244010.97680771642,128065.47301744633,101663.95451759179,36644.892633242256,111715.21917922827,319108.3737511626,237538.89031967826,556928.05782907
710,2017-12-11,472097.759253127,200799.81402388826,268968.63783576264,303701.16081288166,86706.34774021248,96120.75172102917,73570.76821678704,101638.5459438897,233823.69501213366,101380.15891329646,71285.42760668928,33900.29235866451,113826.44723502304,355352.25468325394,196544.45062006902,660189.8106367295
711,2017-12-12,465543.6012773209,190198.29417628815,263962.3055835096,323186.94661182514,85285.95062886113,96479.85738390229,75794.71453465143,99223.6191804392,230176.83166362293,91227.14659193638,70983.75093106469,38937.076137377735,115907.55813822204,322921.91154368536,302913.35280999896,528666.6488116175
712,2017-12-13,582343.0411471832,223320.4889844234,285413.69123165886,278613.6674241948,90060.96988091287,104260.49950215197,86553.85452675547,105110.02540488268,253715.88195073052,117283.50688609785,75659.70198366328,34955.9052541637,124895.41424580521,409192.6312435007,212797.76122384248,589945.0812420412
713,2017-12-14,595601.296697292,241678.54466043218,304770.5291660481,316079.33280002465,92871.6078819662,112220.72358583649,86824.35514135467,111751.07400437153,277285.09839904495,122015.58746312444,92734.40724218558,40565.74053081067,125136.71683930648,333401.8308442761,230044.3985919641,785533.3701231417
714,2017-12-15,728875.8979768222,268332.0456608144,356228.77549629717,382306.94364302943,101394.16814855287,127811.89930457728,103413.84528080864,113441.5583204395,339885.3804746037,112551.48942535928,94242.79062030857,45873.97212302929,143293.44514667752,460480.64204543055,245545.23373824143,982908.8091267879
715,2017-12-16,836956.4817200679,352275.6346279006,451194.2889328852,437842.9156742578,89124.102387127,136011.48831817953,116667.39968155582,119478.87522906573,360862.5624730547,144238.39065632503,125465.98977121034,41440.39571317275,141061.53969607962,464714.61402571725,324524.2113074754,878496.099962511
716,2017-12-17,654256.6154214733,287019.4521143685,364238.56117955287,408117.2856505266,74134.08040777015,125328.10941470347,103954.78146236615,99133.06387451639,284458.4423779794,136151.9318368857,106128.70944550354,37640.18254309583,121879.36670951197,534019.42411448,269654.25614495587,597729.8754981529
717,2017-12-18,561358.292865771,216702.05510276288,290480.5595450032,329571.8254066727,88519.66372539836,94115.74995898732,84059.4075942919,97955.800420454,278309.9020998556,117463.26207434142,81391.48398136528,30823.9325287355,113705.82203632491,341689.5141363299,226853.9436094173,650102.9151096573
718,2017-12-19,639104.166785678,242517.01168926305,326646.53204270947,404292.42471280467,102028.83407132229,112729.46146390645,100889.34633825855,116007.44024513852,301818.9271891265,120577.9877711921,88480.81101937796,38152.91105538395,131229.1506092945,396670.97597116017,426167.55852272135,765480.8216865114
719,2017-12-20,666282.2534827712,237665.5106797111,315784.63308117935,389535.0890255603,99852.86199303837,106026.13633427612,97853.96322423746,115192.39801476742,312337.6138678738,118840.90129266723,84951.24630198593,40867.344215239005,126886.01710290185,402796.7060027555,243408.17613412775,663430.9293808147
720,2017-12-21,755662.914142164,274081.98711381137,350949.1661682604,434620.37178461574,95017.35269920935,112729.46146390645,95058.96366708816,118090.30123549486,330059.8106867623,131659.44068913313,91950.05536947817,40173.65798981378,123417.53372830687,498436.1508893972,262882.09079759294,776022.1413321038
721,2017-12-22,852679.9722477985,313672.95311475074,434961.9765516814,437933.34275277,101394.16814855287,127991.48127001214,106719.69648560847,124188.01799944682,413486.44395473803,142890.66855851447,108361.12432904211,42284.88378081215,144017.3007310763,655362.9177818977,322056.0827052798,1092834.3805123004
722,2017-12-23,1098364.5535721956,402528.01650600304,696832.3288240491,566322.6403595967,103328.35765820621,162884.6300691803,139538.05264347812,132519.55091500364,500258.7018492668,185239.74120619168,142661.373183899,46899.42914760555,138709.00904678358,615365.5424370947,452654.376070299,914693.7150896734
723,2017-12-24,1052636.9218096244,408337.85398856306,690672.3522075699,588790.0205085787,97979.09148577091,170784.95465238884,141251.0822660511,131342.24298387548,417283.99714591267,187935.18540181278,154517.16924503076,47623.282487753466,161721.64539625062,740462.530517224,670268.0257301579,834210.8668720404
724,2017-12-25,1025789.622910969,402438.17246165854,612606.7774259357,681279.7679460694,95863.57392956856,166834.79236078457,131573.87968470293,119237.40923896016,400646.9363502484,208540.6968311255,160399.78958054507,41410.22859845006,148903.32592576806,659746.9982117121,675595.5383168183,826456.4304097386
725,2017-12-26,718323.3507077721,272165.31416779535,323126.79249068495,417995.7623668379,91420.94798987836,116978.8881859044,87936.31203837664,108460.74963228997,350675.28067747195,114108.82071564063,89385.84104625176,34925.74938324076,122301.58100300792,500297.88725080015,282416.0760751431,760119.371318874
726,2017-12-27,677255.6838353208,263031.2470444888,337022.4129137635,420585.77111432434,93415.59202161327,113357.88180693526,90100.15433606796,107283.48617822758,321500.0919626459,99493.3605996193,82809.34938896782,36886.17333202498,123025.4887835117,504411.7724714648,257253.54251989306,896882.7408941094
727,2017-12-28,676263.5396499467,276777.3084441464,346337.1831139737,420646.0937006183,108375.38673992934,120450.20408168013,94397.78692136411,122588.13346636745,325237.453794777,132438.16945056184,109537.63342831189,39841.887190662754,118712.47242971479,413336.53815407085,276486.7196466087,957767.4647936324
728,2017-12-29,740390.3384596198,303131.32929671364,410659.34242613043,374596.89918129164,89486.75848022503,127422.84389146618,93466.14208486129,112535.96078414556,412190.4267298064,138068.71038736613,119130.85442225914,40837.18834431608,118169.58074141572,508885.9179709959,310317.62484648323,879404.9481995517
729,2017-12-30,808876.5653326014,329665.03823796986,457535.8737326385,456063.858392605,74134.08040777015,130535.11239236535,102782.72054517112,108732.41555005842,369542.8048786283,146694.2454226721,110593.501792998,39841.887190662754,117174.3054109199,579602.0085434921,478388.831930483,754909.3328048348
730,2017-12-31,746252.8890768632,315589.6260607668,487360.26143059146,426579.17790847726,73378.54096053328,126046.32074044971,102422.06390031234,92733.48126513312,291390.59803062957,157835.59569793165,119221.37239277961,38213.234041029566,113796.27788632226,469218.7812151539,427371.4737466742,630595.487057526
731,2018-01-01,704042.7000006627,268871.1099268814,329255.6362757458,415556.2760804427,58630.301549807016,116679.62375551072,76696.33988488815,76311.92590119081,245246.6617102345,153522.85973842267,103504.1747549853,28893.66445087423,95217.28308935025,373939.72713646526,251534.88832106572,565015.8643501038
732,2018-01-02,699743.554670668,215054.91428978034,282045.2918323627,305749.1750985822,72804.32955984544,99891.39031519514,76696.33988488815,86665.96442884402,269599.4935330752,110095.57154272422,75810.54032147558,37610.02667217289,96333.23581464919,434926.7017141822,249096.7950259126,712895.8431915147
733,2018-01-03,707800.835200409,221733.32158605498,285989.64861289924,410978.46203169215,87461.92270714504,102375.18020506897,78589.71409180074,93246.65765007291,305164.41085230943,103656.38472397598,102086.30934738276,35287.676053314724,107914.97736113469,487565.9496200344,250029.93740607338,767813.2807512815
734,2018-01-04,730709.808329195,221134.36129042495,290814.3726818783,420947.2522246582,82535.76714988936,93966.11774379046,80843.71241975165,96446.42671623167,303777.89514375734,101320.26155597795,75569.18401314282,39992.68903287692,105351.31346703817,565639.0510975126,250391.04371119782,1039371.1001317983
